preview_symbol,field_function_class,field_function_variant,field_function_confidence,depth_score,depth_state,world_count,count,avg_afterimage,avg_recurrence,avg_rekopplung,avg_strain,avg_sensory_coupling,last_world,world_binding_quality,world_binding_confidence,real_world_count,null_world_count,synthetic_world_count,real_observation_share,null_observation_share,synthetic_observation_share,worlds,effects,passive_only,influences_action,is_gate,is_motoric
dio_mcm_episode_094f7up,active_recoupling,compact_carried_recoupling,0.705817,0.844479,multiworld_depth_seed,15,73,0.784891,0.855318,0.727411,0.155162,0.868793,WB_NULL_BTC_SHUFFLE_10K,realworld_bound,0.924793,14,1,0,0.986301,0.013699,0.0,FOLLOW_EQ10K_XRP_2024_5M:25; FOLLOW_EQ10K_PAXG_2024_5M:7; QUIET_NEAR_PAXG2025_1H:6; FOLLOW_XRP_2024_5M_2000:5; REAL_FOLLOW_PAXG_6000:5; FOLLOW_EQ10K_DOGE_2024_5M:4; REAL_TIME_2023_SOL_ALTSEQ_A:4; BTC_FIELD_QUIET_05:3,stabil:73,1,0,0,0
dio_mcm_episode_0vidg3n,active_recoupling,compact_carried_recoupling,0.691558,0.84445,multiworld_depth_seed,10,38,0.799512,0.844945,0.725675,0.159621,0.869799,WB_NULL_BTC_SHUFFLE_10K,realworld_bound,0.894082,9,1,0,0.921053,0.078947,0.0,FOLLOW_EQ10K_XRP_2024_5M:12; FOLLOW_EQ10K_PAXG_2024_5M:6; BTC_LONG_2024_5M_QUIET:3; FOLLOW_XRP_2024_5M_2000:3; REAL_FOLLOW_BTC_6000:3; REAL_FOLLOW_XRP_6000:3; REAL_TIME_2024_XRP:3; WB_NULL_BTC_SHUFFLE_10K:3,stabil:38,1,0,0,0
dio_mcm_episode_0o47ti3,active_recoupling,compact_carried_recoupling,0.677853,0.842024,multiworld_depth_seed,7,20,0.793919,0.85725,0.717971,0.166052,0.845984,WB_REAL_BTC_2024_10K,realworld_bound,0.926464,7,0,0,1.0,0.0,0.0,REAL_TIME_2024_SOL_ALTSEQ_A:6; PAXG_1846_A:3; REAL_FOLLOW_DOGE_6000:3; REAL_FOLLOW_XRP_6000:3; REAL_TIME_2024_PAXG:3; REAL_TIME_2024_BTC_5M:1; WB_REAL_BTC_2024_10K:1,stabil:20,1,0,0,0
dio_mcm_episode_1xlv7yw,active_recoupling,compact_carried_recoupling,0.689837,0.841667,multiworld_depth_seed,12,30,0.790663,0.838404,0.726776,0.160109,0.870161,WB_NULL_BTC_SHUFFLE_10K,realworld_bound,0.898744,11,1,0,0.933333,0.066667,0.0,FOLLOW_EQ10K_PAXG_2024_5M:6; BTC_LONG_2024_5M_QUIET:3; FOLLOW_EQ10K_XRP_2024_5M:3; FOLLOW_XRP_2024_5M_2000:3; REAL_FOLLOW_XRP_6000:3; REAL_TIME_2024_XRP:3; PAXG_1846_A:2; REAL_FOLLOW_BTC_6000:2,stabil:30,1,0,0,0
dio_mcm_episode_14xx81a,active_recoupling,compact_carried_recoupling,0.777117,0.839851,multiworld_depth_seed,7,1162,0.772228,0.850145,0.725469,0.159158,0.863298,WB_REAL_BTC_2024_10K,realworld_bound,0.93997,7,0,0,1.0,0.0,0.0,REAL_FOLLOW_PAXG_6000:835; REAL_TIME_2024_SOL_ALTSEQ_A:155; PAXG_1846_A:100; BTC_LONG_2025_5M_QUIET:31; QUIET_NEAR_BTC_1869:31; REAL_TIME_2024_BTC_5M:5; WB_REAL_BTC_2024_10K:5,stabil:1162,1,0,0,0
dio_mcm_episode_05upp98,active_recoupling,compact_carried_recoupling,0.745912,0.839365,multiworld_depth_seed,21,191,0.782857,0.854707,0.717854,0.166377,0.847268,WB_NULL_BTC_SHUFFLE_10K,realworld_bound,0.917084,20,1,0,0.958115,0.041885,0.0,FOLLOW_EQ10K_XRP_2024_5M:38; FOLLOW_EQ10K_DOGE_2024_5M:28; REAL_TIME_2023_SOL_ALTSEQ_A:17; FOLLOW_XRP_2024_5M_2000:15; QUIET_NEAR_PAXG2025_1H:12; FOLLOW_EQ10K_PAXG_2024_5M:11; REAL_FOLLOW_XRP_6000:10; FOLLOW_DOGE_2024_5M_2000:8,stabil:191,1,0,0,0
dio_mcm_episode_0iwh9d2,active_recoupling,compact_carried_recoupling,0.777644,0.837083,multiworld_depth_seed,26,14891,0.767116,0.843626,0.724532,0.159579,0.862348,MB_COUNTER_TRANSITION_DOGE_START5000,realworld_bound,0.938925,25,1,0,0.99859,0.00141,0.0,REAL_FOLLOW_PAXG_6000:2831; PAXG_1846_A:2460; FOLLOW_EQ10K_PAXG_2024_5M:1844; FOLLOW_EQ10K_DOGE_2024_5M:852; BTC_LONG_2025_5M_QUIET:742; QUIET_NEAR_BTC_1869:742; REAL_FOLLOW_XRP_6000:649; FOLLOW_EQ10K_XRP_2024_5M:602,stabil:14891,1,0,0,0
dio_mcm_episode_0s2q227,active_recoupling,compact_carried_recoupling,0.676905,0.835875,multiworld_depth_seed,11,27,0.810315,0.830835,0.710148,0.175262,0.831814,WB_REAL_BTC_2024_10K,realworld_bound,0.925224,11,0,0,1.0,0.0,0.0,FOLLOW_EQ10K_XRP_2024_5M:11; FOLLOW_DOGE_2024_5M_2000:3; FOLLOW_EQ10K_DOGE_2024_5M:2; REAL_FOLLOW_SOL_6000:2; REAL_TIME_2024_BTC_5M:2; WB_REAL_BTC_2024_10K:2; BTC_10K_A:1; FOLLOW_XRP_2024_5M_2000:1,stabil:27,1,0,0,0
dio_mcm_episode_0vig3jz,active_recoupling,compact_carried_recoupling,0.776607,0.834859,multiworld_depth_seed,11,14536,0.765591,0.839635,0.72234,0.160975,0.857078,WB_NULL_BTC_SHUFFLE_10K,realworld_bound,0.935458,10,1,0,0.991951,0.008049,0.0,REAL_TIME_2024_PAXG:2836; WB_REAL_BTC_2024_10K:2306; REAL_TIME_2024_BTC_5M:2302; REAL_TIME_2024_SOL_ALTSEQ_A:1855; REAL_FOLLOW_PAXG_6000:1748; PAXG_1846_A:1722; QUIET_NEAR_PAXG2024_1H:723; REAL_FOLLOW_BTC_6000:713,stabil:14536,1,0,0,0
dio_mcm_episode_14pd6eb,active_recoupling,compact_carried_recoupling,0.759595,0.834338,multiworld_depth_seed,22,224,0.771177,0.845305,0.716222,0.167518,0.844779,WB_NULL_BTC_SHUFFLE_10K,realworld_bound,0.914917,21,1,0,0.950893,0.049107,0.0,FOLLOW_EQ10K_XRP_2024_5M:42; FOLLOW_EQ10K_DOGE_2024_5M:33; FOLLOW_XRP_2024_5M_2000:19; REAL_TIME_2023_SOL_ALTSEQ_A:14; FOLLOW_EQ10K_PAXG_2024_5M:13; QUIET_NEAR_PAXG2025_1H:12; WB_NULL_BTC_SHUFFLE_10K:11; REAL_FOLLOW_XRP_6000:10,stabil:224,1,0,0,0
dio_mcm_episode_1chjpo0,active_recoupling,compact_carried_recoupling,0.686468,0.833901,multiworld_depth_seed,6,14,0.77448,0.817719,0.726019,0.152727,0.870077,WB_REAL_BTC_2024_10K,realworld_bound,0.926208,6,0,0,1.0,0.0,0.0,BTC_LONG_2025_5M_QUIET:3; QUIET_NEAR_BTC_1869:3; REAL_FOLLOW_PAXG_6000:3; REAL_TIME_2024_BTC_5M:2; WB_REAL_BTC_2024_10K:2; REAL_TIME_2024_SOL_ALTSEQ_A:1,stabil:14,1,0,0,0
dio_mcm_episode_0y7hhur,active_recoupling,compact_carried_recoupling,0.685969,0.830348,multiworld_depth_seed,9,20,0.76125,0.823919,0.721316,0.158421,0.85773,WB_REAL_BTC_2024_10K,realworld_bound,0.925498,9,0,0,1.0,0.0,0.0,REAL_TIME_2024_SOL_ALTSEQ_A:5; REAL_TIME_2024_BTC_5M:4; WB_REAL_BTC_2024_10K:4; PAXG_1846_A:2; BTC_LONG_2025_5M_QUIET:1; QUIET_NEAR_BTC_1869:1; REAL_FOLLOW_PAXG_6000:1; REAL_FOLLOW_XRP_6000:1,stabil:20,1,0,0,0
dio_mcm_episode_0icnf2v,active_recoupling,compact_carried_recoupling,0.7778,0.827197,multiworld_depth_seed,42,106979,0.748907,0.825505,0.716859,0.16244,0.855025,MB_COUNTER_TRANSITION_DOGE_START5000,realworld_bound,0.903872,41,1,0,0.922919,0.077081,0.0,WB_NULL_BTC_SHUFFLE_10K:8246; REAL_TIME_2023_SOL_ALTSEQ_A:6873; FOLLOW_DOGE_2024_5M_2000:6679; REAL_FOLLOW_DOGE_6000:6538; FOLLOW_XRP_2024_5M_2000:6192; REAL_FOLLOW_BTC_6000:5866; BTC_10K_A:5850; SOL_10K_A:5602,stabil:106979,1,0,0,0
dio_mcm_episode_12tgchq,active_recoupling,compact_carried_recoupling,0.776125,0.826939,multiworld_depth_seed,28,33688,0.755784,0.822258,0.717146,0.164908,0.849293,WB_NULL_BTC_SHUFFLE_10K,realworld_bound,0.935717,27,1,0,0.995933,0.004067,0.0,FOLLOW_EQ10K_DOGE_2024_5M:4715; FOLLOW_EQ10K_XRP_2024_5M:4040; FOLLOW_EQ10K_PAXG_2024_5M:2812; SOL_10K_A:2722; REAL_FOLLOW_XRP_6000:2518; REAL_FOLLOW_SOL_6000:2256; REAL_TIME_2024_SOL_ALTSEQ_A:2172; BTC_10K_A:1848,stabil:33688,1,0,0,0
dio_mcm_episode_1fdlu6e,active_recoupling,compact_carried_recoupling,0.776486,0.824668,multiworld_depth_seed,12,3548,0.75279,0.815534,0.716802,0.163667,0.847561,WB_REAL_BTC_2024_10K,realworld_bound,0.937148,12,0,0,1.0,0.0,0.0,REAL_TIME_2024_BTC_5M:1010; WB_REAL_BTC_2024_10K:1006; QUIET_NEAR_PAXG2024_1H:715; REAL_FOLLOW_BTC_6000:285; REAL_FOLLOW_XRP_6000:154; REAL_TIME_2024_SOL_ALTSEQ_A:145; REAL_FOLLOW_DOGE_6000:129; REAL_TIME_2024_PAXG:53,stabil:3548,1,0,0,0
dio_mcm_episode_01h2hhh,active_recoupling,compact_carried_recoupling,0.695691,0.820505,multiworld_depth_seed,8,20,0.722363,0.798814,0.727898,0.152873,0.876282,WB_NULL_BTC_SHUFFLE_10K,realworld_bound,0.903088,7,1,0,0.95,0.05,0.0,FOLLOW_EQ10K_DOGE_2024_5M:4; FOLLOW_EQ10K_XRP_2024_5M:4; BTC_LONG_2024_5M_QUIET:3; REAL_TIME_2024_SOL_ALTSEQ_A:3; FOLLOW_EQ10K_PAXG_2024_5M:2; PAXG_1846_A:2; REAL_FOLLOW_XRP_6000:1; WB_NULL_BTC_SHUFFLE_10K:1,stabil:20,1,0,0,0
dio_mcm_episode_0uohah2,milieu_island,quiet_deep_recoupling,0.707777,0.815374,multiworld_depth_seed,3,47,0.83227,0.910044,0.727778,0.156624,0.862215,WB_NULL_BTC_SHUFFLE_10K,realworld_bound,0.756494,2,1,0,0.978723,0.021277,0.0,REAL_FOLLOW_BTC_6000:41; REAL_TIME_2024_PAXG:5; WB_NULL_BTC_SHUFFLE_10K:1,stabil:47,1,0,0,0
dio_mcm_episode_08g2xgt,milieu_island,quiet_deep_recoupling,0.67605,0.810279,multiworld_depth_seed,3,5,0.832831,0.88362,0.729492,0.150984,0.859885,WB_NULL_BTC_SHUFFLE_10K,mixed_binding,0.566224,2,1,0,0.4,0.6,0.0,WB_NULL_BTC_SHUFFLE_10K:3; REAL_FOLLOW_BTC_6000:1; REAL_TIME_2024_PAXG:1,stabil:5,1,0,0,0
dio_mcm_episode_0v9h8bc,active_recoupling,compact_carried_recoupling,0.685339,0.808889,multiworld_depth_seed,7,16,0.720758,0.781305,0.712384,0.169348,0.840265,WB_NULL_BTC_SHUFFLE_10K,realworld_bound,0.839047,6,1,0,0.8125,0.1875,0.0,REAL_TIME_2024_BTC_5M:3; WB_NULL_BTC_SHUFFLE_10K:3; WB_REAL_BTC_2024_10K:3; BTC_10K_A:2; FOLLOW_EQ10K_DOGE_2024_5M:2; FOLLOW_EQ10K_XRP_2024_5M:2; REAL_TIME_2024_SOL_ALTSEQ_A:1,stabil:16,1,0,0,0
dio_mcm_episode_0goqj8y,active_recoupling,compact_carried_recoupling,0.676789,0.798668,multiworld_depth_seed,9,13,0.705863,0.778523,0.697978,0.185724,0.810893,WB_REAL_BTC_2024_10K,realworld_bound,0.918511,9,0,0,1.0,0.0,0.0,REAL_TIME_2024_SOL_ALTSEQ_A:4; REAL_TIME_2024_PAXG:2; BTC_LONG_2025_5M_QUIET:1; PAXG_1846_A:1; QUIET_NEAR_BTC_1869:1; REAL_FOLLOW_DOGE_6000:1; REAL_FOLLOW_XRP_6000:1; REAL_TIME_2024_BTC_5M:1,stabil:13,1,0,0,0
dio_mcm_episode_18bzc1l,active_recoupling,compact_carried_recoupling,0.69172,0.789616,multiworld_depth_seed,7,20,0.679302,0.739974,0.706021,0.17266,0.838907,WB_REAL_BTC_2024_10K,realworld_bound,0.918972,7,0,0,1.0,0.0,0.0,REAL_TIME_2024_SOL_ALTSEQ_A:5; REAL_FOLLOW_DOGE_6000:3; REAL_FOLLOW_XRP_6000:3; REAL_TIME_2024_BTC_5M:3; WB_REAL_BTC_2024_10K:3; REAL_TIME_2024_PAXG:2; PAXG_1846_A:1,stabil:20,1,0,0,0
dio_mcm_episode_1i07qau,milieu_island,quiet_deep_recoupling,0.705057,0.777121,recurring_depth_seed,2,2,0.821539,0.982005,0.725954,0.159427,0.840697,WB_NULL_BTC_SHUFFLE_10K,mixed_binding,0.628233,1,1,0,0.5,0.5,0.0,REAL_TIME_2024_PAXG:1; WB_NULL_BTC_SHUFFLE_10K:1,stabil:2,1,0,0,0
dio_mcm_episode_15jz0fg,milieu_island,quiet_deep_recoupling,0.701,0.770993,recurring_depth_seed,2,6,0.833544,0.930025,0.730799,0.152256,0.859656,WB_NULL_BTC_SHUFFLE_10K,mixed_binding,0.626359,1,1,0,0.5,0.5,0.0,REAL_TIME_2024_PAXG:3; WB_NULL_BTC_SHUFFLE_10K:3,stabil:6,1,0,0,0
dio_mcm_episode_1kvungn,milieu_island,quiet_deep_recoupling,0.694949,0.765984,recurring_depth_seed,2,3,0.844958,0.91237,0.723283,0.162008,0.848481,WB_NULL_BTC_SHUFFLE_10K,realworld_bound,0.568503,1,1,0,0.666667,0.333333,0.0,REAL_TIME_2024_SOL_ALTSEQ_A:2; WB_NULL_BTC_SHUFFLE_10K:1,stabil:3,1,0,0,0
dio_mcm_episode_05w9z7v,milieu_island,quiet_deep_recoupling,0.687569,0.760059,recurring_depth_seed,2,6,0.796033,0.893738,0.741466,0.147266,0.875459,WB_NULL_BTC_SHUFFLE_10K,mixed_binding,0.622023,1,1,0,0.5,0.5,0.0,REAL_TIME_2024_PAXG:3; WB_NULL_BTC_SHUFFLE_10K:3,stabil:6,1,0,0,0
dio_mcm_episode_12fuh1y,active_recoupling,distributed_active_recoupling,0.716522,0.754957,multiworld_depth_seed,18,28,0.577172,0.650309,0.714806,0.155138,0.864897,WB_NULL_BTC_SHUFFLE_10K,realworld_bound,0.900491,17,1,0,0.964286,0.035714,0.0,SOL_10K_A:3; BTC_FIELD_QUIET_02:2; BTC_LONG_2024_5M_QUIET:2; BTC_STRESS_2025_5M:2; FOLLOW_DOGE_2024_5M_2000:2; FOLLOW_EQ10K_XRP_2024_5M:2; PAXG_1846_A:2; QUIET_NEAR_PAXG2025_1H:2,stabil:28,1,0,0,0
dio_mcm_episode_0hlxzy4,active_recoupling,compact_carried_recoupling,0.708167,0.750043,multiworld_depth_seed,11,50,0.60464,0.653952,0.692147,0.188055,0.815878,MB_COUNTER_TRANSITION_DOGE_START0,realworld_bound,0.914151,11,0,0,1.0,0.0,0.0,FOLLOW_EQ10K_XRP_2024_5M:18; FOLLOW_EQ10K_DOGE_2024_5M:16; FOLLOW_EQ10K_PAXG_2024_5M:5; FOLLOW_XRP_2024_5M_2000:2; REAL_FOLLOW_XRP_6000:2; SOL_10K_A:2; FOLLOW_DOGE_2024_5M_2000:1; MB_COUNTER_TRANSITION_DOGE_START0:1,stabil:50,1,0,0,0
dio_mcm_episode_1iy3qls,milieu_island,quiet_deep_recoupling,0.676459,0.748444,recurring_depth_seed,2,2,0.855506,0.814815,0.722969,0.161221,0.878552,WB_REAL_BTC_2024_10K,realworld_bound,0.749424,2,0,0,1.0,0.0,0.0,REAL_TIME_2024_BTC_5M:1; WB_REAL_BTC_2024_10K:1,stabil:2,1,0,0,0
dio_mcm_episode_1i3ov0z,active_recoupling,distributed_active_recoupling,0.808031,0.746368,multiworld_depth_seed,15,2245,0.55062,0.637076,0.713538,0.152403,0.862727,MB_COUNTER_TRANSITION_DOGE_START5000,realworld_bound,0.92747,15,0,0,1.0,0.0,0.0,BTC_FIELD_QUIET_03:927; BTC_FIELD_QUIET_05:384; QUIET_NEAR_BTC_FIELD_01:350; BTC_LONG_2024_5M_QUIET:147; FOLLOW_EQ10K_DOGE_2024_5M:100; BTC_10K_A:99; DOGE_1H_B:91; PAXG_1H_A:54,stabil:2245,1,0,0,0
dio_mcm_episode_0uq3m48,milieu_island,local_milieu_seed,0.613984,0.745677,multiworld_depth_seed,3,19,0.654289,0.753936,0.724224,0.144706,0.862099,MB_COUNTER_TRANSITION_DOGE_START0,realworld_bound,0.78018,3,0,0,1.0,0.0,0.0,PAXG_1H_A:17; FOLLOW_DOGE_2024_5M_2000:1; MB_COUNTER_TRANSITION_DOGE_START0:1,stabil:19,1,0,0,0
dio_mcm_episode_0b8eoy2,active_recoupling,distributed_active_recoupling,0.798708,0.734385,multiworld_depth_seed,30,341,0.552932,0.615353,0.698202,0.169965,0.824126,MB_COUNTER_TRANSITION_DOGE_START0,realworld_bound,0.922718,29,1,0,0.997067,0.002933,0.0,FOLLOW_EQ10K_DOGE_2024_5M:62; FOLLOW_EQ10K_XRP_2024_5M:52; FOLLOW_DOGE_2024_5M_2000:21; REAL_FOLLOW_XRP_6000:20; REAL_FOLLOW_SOL_6000:19; REAL_TIME_2024_BTC_5M:16; SOL_10K_A:16; WB_REAL_BTC_2024_10K:16,stabil:341,1,0,0,0
dio_mcm_episode_1dnxhy9,milieu_island,quiet_deep_recoupling,0.725883,0.732749,local_depth_seed,1,2,0.873622,0.965866,0.721499,0.170751,0.850854,WB_NULL_BTC_SHUFFLE_10K,field_internal_null_order,0.729691,0,1,0,0.0,1.0,0.0,WB_NULL_BTC_SHUFFLE_10K:2,stabil:2,1,0,0,0
dio_mcm_episode_0wgvtdq,active_recoupling,distributed_active_recoupling,0.705689,0.732451,multiworld_depth_seed,12,34,0.561451,0.616338,0.690911,0.180368,0.803783,WB_REAL_BTC_2024_10K,realworld_bound,0.910638,12,0,0,1.0,0.0,0.0,FOLLOW_EQ10K_DOGE_2024_5M:7; FOLLOW_EQ10K_XRP_2024_5M:7; REAL_FOLLOW_SOL_6000:5; QUIET_NEAR_PAXG2024_1H:2; REAL_FOLLOW_DOGE_6000:2; REAL_FOLLOW_XRP_6000:2; REAL_TIME_2023_SOL_ALTSEQ_A:2; REAL_TIME_2024_BTC_5M:2,stabil:34,1,0,0,0
