row_type,condition,asset,core_pairs,state_profile,quality_profile,family,phase,baseline_quality,followup_state,followup_quality,first_core_quality,second_core_quality
worldstate_core_detail,p25_1h_4000_5000,PAXG,,,,dio_0pz6,spaet,phase_nullnah,lokale_qualitaet_wird_kernnah,phase_kernnah,phase_nullnah,phase_nullnah
worldstate_core_detail,p25_1h_4000_5000,PAXG,,,,dio_0z9t,spaet,phase_offen_gemischt,lokale_qualitaet_driftet,phase_ohne_nullfamilie,phase_offen_gemischt,phase_offen_gemischt
worldstate_core_detail,p25_1h_4000_5000,PAXG,,,,dio_104t,mitte,phase_offen_gemischt,lokale_qualitaet_wird_nullnah,phase_nullnah,phase_offen_gemischt,phase_offen_gemischt
worldstate_core_detail,p25_1h_4000_5000,PAXG,,,,dio_12fw,frueh,phase_ohne_nullfamilie,fehlt_im_folgefenster,fehlt,phase_ohne_nullfamilie,phase_ohne_nullfamilie
worldstate_core_detail,p25_1h_4000_5000,PAXG,,,,dio_12fw,mitte,phase_ohne_nullfamilie,fehlt_im_folgefenster,fehlt,phase_ohne_nullfamilie,phase_ohne_nullfamilie
worldstate_core_detail,p25_1h_4000_5000,PAXG,,,,dio_12fw,spaet,phase_ohne_nullfamilie,fehlt_im_folgefenster,fehlt,phase_ohne_nullfamilie,phase_ohne_nullfamilie
worldstate_core_detail,p25_1h_4000_5000,PAXG,,,,dio_14wj,spaet,phase_offen_gemischt,lokale_qualitaet_wird_nullnah,phase_nullnah,phase_offen_gemischt,phase_offen_gemischt
worldstate_core_detail,p25_1h_4000_5000,PAXG,,,,dio_155c,spaet,phase_offen_gemischt,lokale_qualitaet_reproduziert,phase_offen_gemischt,phase_offen_gemischt,phase_offen_gemischt
worldstate_core_detail,p25_1h_4000_5000,PAXG,,,,dio_17ct,mitte,phase_nullnah,lokale_qualitaet_wird_nachhallnah,phase_nachhallnah_ohne_kern,phase_nullnah,phase_nullnah
worldstate_core_detail,p25_1h_4000_5000,PAXG,,,,dio_19pg,frueh,phase_offen_gemischt,lokale_qualitaet_wird_nullnah,phase_nullnah,phase_offen_gemischt,phase_offen_gemischt
worldstate_core_detail,p25_1h_4000_5000,PAXG,,,,dio_19pg,spaet,phase_nullnah,lokale_qualitaet_wird_offen,phase_offen_gemischt,phase_nullnah,phase_nullnah
worldstate_core_detail,p25_1h_4000_5000,PAXG,,,,dio_1ewh,spaet,phase_offen_gemischt,lokale_qualitaet_wird_nullnah,phase_nullnah,phase_offen_gemischt,phase_offen_gemischt
worldstate_core_detail,p25_1h_4000_5000,PAXG,,,,dio_1kpz,mitte,phase_nullnah,lokale_qualitaet_reproduziert,phase_nullnah,phase_nullnah,phase_nullnah
worldstate_core_detail,p25_1h_4000_5000,PAXG,,,,dio_1oye,frueh,phase_ohne_nullfamilie,fehlt_im_folgefenster,fehlt,phase_ohne_nullfamilie,phase_ohne_nullfamilie
worldstate_core_detail,p25_1h_4000_5000,PAXG,,,,dio_1oye,mitte,phase_ohne_nullfamilie,fehlt_im_folgefenster,fehlt,phase_ohne_nullfamilie,phase_ohne_nullfamilie
worldstate_core_detail,p25_1h_4000_5000,PAXG,,,,dio_1oye,spaet,phase_ohne_nullfamilie,fehlt_im_folgefenster,fehlt,phase_ohne_nullfamilie,phase_ohne_nullfamilie
worldstate_core_detail,p25_1h_4000_5000,PAXG,,,,dio_1u5i,mitte,phase_kernnah,lokale_qualitaet_wird_offen,phase_offen_gemischt,phase_kernnah,phase_kernnah
worldstate_core_detail,p25_1h_4000_5000,PAXG,,,,dio_1xrt,frueh,phase_ohne_nullfamilie,lokale_qualitaet_reproduziert,phase_ohne_nullfamilie,phase_ohne_nullfamilie,phase_ohne_nullfamilie
worldstate_core_detail,p25_1h_4000_5000,PAXG,,,,dio_1xrt,mitte,phase_ohne_nullfamilie,lokale_qualitaet_reproduziert,phase_ohne_nullfamilie,phase_ohne_nullfamilie,phase_ohne_nullfamilie
worldstate_core_detail,p25_1h_4000_5000,PAXG,,,,dio_1xrt,spaet,phase_ohne_nullfamilie,fehlt_im_folgefenster,fehlt,phase_ohne_nullfamilie,phase_ohne_nullfamilie
